DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
722,Small Island Developing States,2007,Female,15 to 19 years,RATE_PER_1000,63.86,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2008,Female,15 to 19 years,RATE_PER_1000,64.53,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2003,Female,15 to 19 years,RATE_PER_1000,68,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2004,Female,15 to 19 years,RATE_PER_1000,66.45,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2005,Female,15 to 19 years,RATE_PER_1000,65.11,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2000,Female,15 to 19 years,RATE_PER_1000,72.17,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2001,Female,15 to 19 years,RATE_PER_1000,70.79,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2002,Female,15 to 19 years,RATE_PER_1000,69.48,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2020,Female,15 to 19 years,RATE_PER_1000,50.23,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2021,Female,15 to 19 years,RATE_PER_1000,49.09,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2019,Female,15 to 19 years,RATE_PER_1000,52.41,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2018,Female,15 to 19 years,RATE_PER_1000,53.61,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2016,Female,15 to 19 years,RATE_PER_1000,55.51,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2017,Female,15 to 19 years,RATE_PER_1000,54.55,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2011,Female,15 to 19 years,RATE_PER_1000,64.11,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2012,Female,15 to 19 years,RATE_PER_1000,62.82,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2013,Female,15 to 19 years,RATE_PER_1000,60.7,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
722,Small Island Developing States,2015,Female,15 to 19 years,RATE_PER_1000,57.09,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
716,Zimbabwe,2016,Female,15 to 19 years,RATE_PER_1000,110.98,Zimbabwe 2019 Multiple Indicator Cluster Survey,PUBLISHED
716,Zimbabwe,2012,Female,15 to 19 years,RATE_PER_1000,119.7,Zimbabwe 2014 Multiple Indicator Cluster Survey,PUBLISHED
722,Small Island Developing States,2014,Female,15 to 19 years,RATE_PER_1000,58.65,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
716,Zimbabwe,2017,Female,15 to 19 years,RATE_PER_1000,107.92,Zimbabwe 2019 Multiple Indicator Cluster Survey,PUBLISHED
716,Zimbabwe,2001,Female,15 to 19 years,RATE_PER_1000,108.54,Zimbabwe 2009 Multiple Indicator Cluster Survey,PUBLISHED
716,Zimbabwe,2004,Female,15 to 19 years,RATE_PER_1000,98.75,Zimbabwe 2005-2006 Demographic and Health Survey,PUBLISHED
716,Zimbabwe,2003,Female,15 to 19 years,RATE_PER_1000,101.33,Zimbabwe 2005-2006 Demographic and Health Survey,PUBLISHED
716,Zimbabwe,2007,Female,15 to 19 years,RATE_PER_1000,102.57,Zimbabwe 2009 Multiple Indicator Cluster Survey,PUBLISHED
716,Zimbabwe,2009,Female,15 to 19 years,RATE_PER_1000,114.57,Zimbabwe 2010-2011 Demographic and Health Survey,PUBLISHED
710,South Africa,2010,Female,15 to 19 years,RATE_PER_1000,40.15,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2009,Female,15 to 19 years,RATE_PER_1000,41.87,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2020,Female,15 to 19 years,RATE_PER_1000,40.66,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2018,Female,15 to 19 years,RATE_PER_1000,39.38,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2001,Female,15 to 19 years,RATE_PER_1000,66,South Africa 2001 Census,PUBLISHED
710,South Africa,2002,Female,15 to 19 years,RATE_PER_1000,55,South Africa 2003 Demographic and Health Survey,PUBLISHED
710,South Africa,2019,Female,15 to 19 years,RATE_PER_1000,46.67,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2016,Female,15 to 19 years,RATE_PER_1000,50.49,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2017,Female,15 to 19 years,RATE_PER_1000,43.67,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2012,Female,15 to 19 years,RATE_PER_1000,42.87,Registration National Statistics & WPP2022,PUBLISHED
710,South Africa,2011,Female,15 to 19 years,RATE_PER_1000,50.35,Registration National Statistics & WPP2022,PUBLISHED
706,Somalia,2014,Female,15 to 19 years,RATE_PER_1000,156.84,Somalia 2018-2019 Health and Demographic Survey,PUBLISHED
706,Somalia,2011,Female,15 to 19 years,RATE_PER_1000,164.28,Somalia 2018-2019 Health and Demographic Survey,PUBLISHED
706,Somalia,2016,Female,15 to 19 years,RATE_PER_1000,128.34,Somalia 2018-2019 Health and Demographic Survey,PUBLISHED
706,Somalia,2017,Female,15 to 19 years,RATE_PER_1000,115.87,Somalia 2018-2019 Health and Demographic Survey,PUBLISHED
705,Slovenia,2001,Female,15 to 19 years,RATE_PER_1000,6.72,Estimate Human Fertility Database,PUBLISHED
705,Slovenia,2007,Female,15 to 19 years,RATE_PER_1000,5.12,Estimate Human Fertility Database,PUBLISHED
705,Slovenia,2008,Female,15 to 19 years,RATE_PER_1000,5.13,Estimate Human Fertility Database,PUBLISHED
705,Slovenia,2010,Female,15 to 19 years,RATE_PER_1000,4.94,Estimate Human Fertility Database,PUBLISHED
705,Slovenia,2019,Female,15 to 19 years,RATE_PER_1000,4.57,Estimate Human Fertility Database,PUBLISHED
705,Slovenia,2015,Female,15 to 19 years,RATE_PER_1000,4.53,Estimate Human Fertility Database,PUBLISHED
705,Slovenia,2020,Female,15 to 19 years,RATE_PER_1000,4.23,Registration Eurostat,PUBLISHED
705,Slovenia,2013,Female,15 to 19 years,RATE_PER_1000,4.65,Estimate Human Fertility Database,PUBLISHED
704,Viet Nam,2012,Female,15 to 19 years,RATE_PER_1000,45.16,Viet Nam 2013-2014 Multiple Indicator Cluster Survey,PUBLISHED
704,Viet Nam,2011,Female,15 to 19 years,RATE_PER_1000,41.68,Viet Nam 2013-2014 Multiple Indicator Cluster Survey,PUBLISHED
704,Viet Nam,2009,Female,15 to 19 years,RATE_PER_1000,36.55,Viet Nam 2013-2014 Multiple Indicator Cluster Survey,PUBLISHED
704,Viet Nam,2019,Female,15 to 19 years,RATE_PER_1000,42.19,Viet Nam 2020-2021 Multiple Indicator Cluster Survey,PUBLISHED
704,Viet Nam,2020,Female,15 to 19 years,RATE_PER_1000,29,Viet Nam 2020 Annual Population Change Survey,PUBLISHED
704,Viet Nam,2006,Female,15 to 19 years,RATE_PER_1000,31.44,Viet Nam 2013-2014 Multiple Indicator Cluster Survey,PUBLISHED
703,Slovakia,2003,Female,15 to 19 years,RATE_PER_1000,20.56,Estimate Human Fertility Database,PUBLISHED
703,Slovakia,2001,Female,15 to 19 years,RATE_PER_1000,21.13,Estimate Human Fertility Database,PUBLISHED
704,Viet Nam,2001,Female,15 to 19 years,RATE_PER_1000,33.1,Viet Nam 2003 World Health Survey,PUBLISHED
704,Viet Nam,2002,Female,15 to 19 years,RATE_PER_1000,22.4,Viet Nam 2003 World Health Survey,PUBLISHED
704,Viet Nam,2005,Female,15 to 19 years,RATE_PER_1000,23.4,Viet Nam 2006 Multiple Indicator Cluster Survey,PUBLISHED
703,Slovakia,2002,Female,15 to 19 years,RATE_PER_1000,21.15,Estimate Human Fertility Database,PUBLISHED
703,Slovakia,2007,Female,15 to 19 years,RATE_PER_1000,20.69,Estimate Human Fertility Database,PUBLISHED
703,Slovakia,2019,Female,15 to 19 years,RATE_PER_1000,26.88,Registration Eurostat,PUBLISHED
703,Slovakia,2018,Female,15 to 19 years,RATE_PER_1000,26.33,Registration Eurostat,PUBLISHED
703,Slovakia,2009,Female,15 to 19 years,RATE_PER_1000,21.82,Estimate Human Fertility Database,PUBLISHED
703,Slovakia,2008,Female,15 to 19 years,RATE_PER_1000,21.57,Estimate Human Fertility Database,PUBLISHED
703,Slovakia,2005,Female,15 to 19 years,RATE_PER_1000,20.29,Estimate Human Fertility Database,PUBLISHED
703,Slovakia,2011,Female,15 to 19 years,RATE_PER_1000,21.96,Estimate Human Fertility Database,PUBLISHED
703,Slovakia,2015,Female,15 to 19 years,RATE_PER_1000,24.26,Registration Eurostat,PUBLISHED
703,Slovakia,2014,Female,15 to 19 years,RATE_PER_1000,24.29,Estimate Human Fertility Database,PUBLISHED
702,Singapore,2013,Female,15 to 19 years,RATE_PER_1000,3.51,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2011,Female,15 to 19 years,RATE_PER_1000,4.38,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2012,Female,15 to 19 years,RATE_PER_1000,4.11,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2020,Female,15 to 19 years,RATE_PER_1000,2.37,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2017,Female,15 to 19 years,RATE_PER_1000,2.4,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2018,Female,15 to 19 years,RATE_PER_1000,2.4,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2009,Female,15 to 19 years,RATE_PER_1000,4.86,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2010,Female,15 to 19 years,RATE_PER_1000,4.5,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2005,Female,15 to 19 years,RATE_PER_1000,6.83,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2002,Female,15 to 19 years,RATE_PER_1000,7.47,Registration National Statistics & WPP2022,PUBLISHED
702,Singapore,2000,Female,15 to 19 years,RATE_PER_1000,8.76,Registration National Statistics & WPP2022,PUBLISHED
694,Sierra Leone,2005,Female,15 to 19 years,RATE_PER_1000,142.53,Sierra Leone 2008 Demographic and Health Survey,PUBLISHED
694,Sierra Leone,2001,Female,15 to 19 years,RATE_PER_1000,137,Sierra Leone 2004 Census,PUBLISHED
702,Singapore,2001,Female,15 to 19 years,RATE_PER_1000,8.12,Registration National Statistics & WPP2022,PUBLISHED
694,Sierra Leone,2018,Female,15 to 19 years,RATE_PER_1000,101.94,Sierra Leone 2019 Demographic and Health Survey,PUBLISHED
694,Sierra Leone,2010,Female,15 to 19 years,RATE_PER_1000,117.87,Sierra Leone 2017 Multiple Indicator Cluster Survey,PUBLISHED
694,Sierra Leone,2008,Female,15 to 19 years,RATE_PER_1000,118.3,Sierra Leone 2010 Multiple Indicator Cluster Survey,PUBLISHED
694,Sierra Leone,2017,Female,15 to 19 years,RATE_PER_1000,103.57,Sierra Leone 2019 Demographic and Health Survey,PUBLISHED
694,Sierra Leone,2016,Female,15 to 19 years,RATE_PER_1000,101.35,Sierra Leone 2017 Multiple Indicator Cluster Survey,PUBLISHED
694,Sierra Leone,2015,Female,15 to 19 years,RATE_PER_1000,110.89,Sierra Leone 2019 Demographic and Health Survey,PUBLISHED
694,Sierra Leone,2011,Female,15 to 19 years,RATE_PER_1000,130.82,Sierra Leone 2013 Demographic and Health Survey,PUBLISHED
694,Sierra Leone,2013,Female,15 to 19 years,RATE_PER_1000,118.31,Sierra Leone 2017 Multiple Indicator Cluster Survey,PUBLISHED
690,Seychelles,2008,Female,15 to 19 years,RATE_PER_1000,58.81,Registration National Statistics & WPP2022,PUBLISHED
690,Seychelles,2017,Female,15 to 19 years,RATE_PER_1000,62.26,Registration National Statistics & WPP2022,PUBLISHED
690,Seychelles,2016,Female,15 to 19 years,RATE_PER_1000,62.27,Registration National Statistics & WPP2022,PUBLISHED
690,Seychelles,2021,Female,15 to 19 years,RATE_PER_1000,61.41,Registration National Statistics & WPP2022,PUBLISHED
690,Seychelles,2006,Female,15 to 19 years,RATE_PER_1000,55.33,Registration National Statistics & WPP2022,PUBLISHED
690,Seychelles,2005,Female,15 to 19 years,RATE_PER_1000,59,Registration National Statistics,PUBLISHED
690,Seychelles,2001,Female,15 to 19 years,RATE_PER_1000,59,Registration Human Fertility Collection,PUBLISHED
690,Seychelles,2007,Female,15 to 19 years,RATE_PER_1000,58.43,Registration National Statistics & WPP2022,PUBLISHED
690,Seychelles,2000,Female,15 to 19 years,RATE_PER_1000,55,Registration Human Fertility Collection,PUBLISHED
690,Seychelles,2002,Female,15 to 19 years,RATE_PER_1000,57,Registration Human Fertility Collection,PUBLISHED
690,Seychelles,2003,Female,15 to 19 years,RATE_PER_1000,60,Registration Human Fertility Collection,PUBLISHED
688,Serbia,2007,Female,15 to 19 years,RATE_PER_1000,22.28,Registration Eurostat,PUBLISHED
688,Serbia,2004,Female,15 to 19 years,RATE_PER_1000,24.59,Registration Eurostat,PUBLISHED
688,Serbia,2005,Female,15 to 19 years,RATE_PER_1000,23.09,Registration Eurostat,PUBLISHED
688,Serbia,2006,Female,15 to 19 years,RATE_PER_1000,22.78,Registration Eurostat,PUBLISHED
688,Serbia,2008,Female,15 to 19 years,RATE_PER_1000,22.04,Registration Eurostat,PUBLISHED
688,Serbia,2009,Female,15 to 19 years,RATE_PER_1000,21.66,Registration Eurostat,PUBLISHED
688,Serbia,2010,Female,15 to 19 years,RATE_PER_1000,20.01,Registration Eurostat,PUBLISHED
688,Serbia,2020,Female,15 to 19 years,RATE_PER_1000,13.6,Registration Eurostat,PUBLISHED
688,Serbia,2019,Female,15 to 19 years,RATE_PER_1000,13.64,Registration Eurostat,PUBLISHED
688,Serbia,2018,Female,15 to 19 years,RATE_PER_1000,14,Registration Eurostat,PUBLISHED
688,Serbia,2017,Female,15 to 19 years,RATE_PER_1000,15.17,Registration Eurostat,PUBLISHED
688,Serbia,2016,Female,15 to 19 years,RATE_PER_1000,15.35,Registration Eurostat,PUBLISHED
688,Serbia,2012,Female,15 to 19 years,RATE_PER_1000,19.17,Registration Eurostat,PUBLISHED
688,Serbia,2011,Female,15 to 19 years,RATE_PER_1000,18.97,Registration Eurostat,PUBLISHED
688,Serbia,2015,Female,15 to 19 years,RATE_PER_1000,16.39,Registration Eurostat,PUBLISHED
688,Serbia,2014,Female,15 to 19 years,RATE_PER_1000,17.88,Registration Eurostat,PUBLISHED
688,Serbia,2013,Female,15 to 19 years,RATE_PER_1000,18.05,Registration Eurostat,PUBLISHED
686,Senegal,2013,Female,15 to 19 years,RATE_PER_1000,80.2,Senegal 2015 Demographic and Health Survey,PUBLISHED
686,Senegal,2015,Female,15 to 19 years,RATE_PER_1000,72.06,Senegal 2019 Demographic and Health Survey,PUBLISHED
686,Senegal,2011,Female,15 to 19 years,RATE_PER_1000,93.49,Senegal 2018 Demographic and Health Survey,PUBLISHED
686,Senegal,2016,Female,15 to 19 years,RATE_PER_1000,70.44,Senegal 2018 Demographic and Health Survey,PUBLISHED
686,Senegal,2017,Female,15 to 19 years,RATE_PER_1000,71.28,Senegal 2018 Demographic and Health Survey,PUBLISHED
686,Senegal,2018,Female,15 to 19 years,RATE_PER_1000,71.32,Senegal 2019 Demographic and Health Survey,PUBLISHED
686,Senegal,2004,Female,15 to 19 years,RATE_PER_1000,91.52,Senegal 2006 Malaria Indicators Survey,PUBLISHED
686,Senegal,2010,Female,15 to 19 years,RATE_PER_1000,83.07,Senegal 2012-2013 Enquête Démographique et de Santé Continue,PUBLISHED
678,Sao Tome and Principe,2017,Female,15 to 19 years,RATE_PER_1000,93.48,Sao Tome and Principe 2019 Multiple Indicator Cluster Survey,PUBLISHED
678,Sao Tome and Principe,2012,Female,15 to 19 years,RATE_PER_1000,127.92,Sao Tome and Principe 2019 Multiple Indicator Cluster Survey,PUBLISHED
678,Sao Tome and Principe,2015,Female,15 to 19 years,RATE_PER_1000,107.87,Sao Tome and Principe 2019 Multiple Indicator Cluster Survey,PUBLISHED
678,Sao Tome and Principe,2018,Female,15 to 19 years,RATE_PER_1000,86.06,Sao Tome and Principe 2019 Multiple Indicator Cluster Survey,PUBLISHED
682,Saudi Arabia,2010,Female,15 to 19 years,RATE_PER_1000,8.21,Saudi Arabia 2010 Census,PUBLISHED
682,Saudi Arabia,2009,Female,15 to 19 years,RATE_PER_1000,8.67,Saudi Arabia 2010 Census,PUBLISHED
682,Saudi Arabia,2005,Female,15 to 19 years,RATE_PER_1000,23.82,Registration National Statistics & WPP2022,PUBLISHED
682,Saudi Arabia,2006,Female,15 to 19 years,RATE_PER_1000,7.37,Saudi Arabia 2007 Demographic Survey,PUBLISHED
682,Saudi Arabia,2004,Female,15 to 19 years,RATE_PER_1000,13.72,Saudi Arabia 2004 Census,PUBLISHED
682,Saudi Arabia,2000,Female,15 to 19 years,RATE_PER_1000,28.6,Registration National Statistics & WPP2022,PUBLISHED
678,Sao Tome and Principe,2010,Female,15 to 19 years,RATE_PER_1000,146.7,Sao Tome and Principe 2014 Multiple Indicator Cluster Survey,PUBLISHED
678,Sao Tome and Principe,2004,Female,15 to 19 years,RATE_PER_1000,128.7,Sao Tome and Principe 2008-2009 Demographic and Health Survey,PUBLISHED
674,San Marino,2004,Female,15 to 19 years,RATE_PER_1000,2.71,Registration National Statistics & WPP2022,PUBLISHED
674,San Marino,2001,Female,15 to 19 years,RATE_PER_1000,0,Registration UNSD & WPP2022,PUBLISHED
674,San Marino,2000,Female,15 to 19 years,RATE_PER_1000,0,Registration UNSD & WPP2022,PUBLISHED
678,Sao Tome and Principe,2001,Female,15 to 19 years,RATE_PER_1000,91,Sao Tome and Principe 2001 Census,PUBLISHED
674,San Marino,2003,Female,15 to 19 years,RATE_PER_1000,3.1,Registration National Statistics & WPP2022,PUBLISHED
674,San Marino,2012,Female,15 to 19 years,RATE_PER_1000,0,Registration Eurostat,PUBLISHED
674,San Marino,2011,Female,15 to 19 years,RATE_PER_1000,1.43,Registration Human Fertility Collection,PUBLISHED
674,San Marino,2014,Female,15 to 19 years,RATE_PER_1000,0.54,Registration National Statistics & WPP2022,PUBLISHED
674,San Marino,2013,Female,15 to 19 years,RATE_PER_1000,0,Registration Human Fertility Collection,PUBLISHED
674,San Marino,2010,Female,15 to 19 years,RATE_PER_1000,1.43,Registration Human Fertility Collection,PUBLISHED
674,San Marino,2008,Female,15 to 19 years,RATE_PER_1000,2.92,Registration Human Fertility Collection,PUBLISHED
670,Saint Vincent and the Grenadines,2019,Female,15 to 19 years,RATE_PER_1000,55.2,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2016,Female,15 to 19 years,RATE_PER_1000,61.26,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2017,Female,15 to 19 years,RATE_PER_1000,59.93,Registration National Statistics & WPP2022,PUBLISHED
674,San Marino,2017,Female,15 to 19 years,RATE_PER_1000,1.38,Registration UNSD & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2018,Female,15 to 19 years,RATE_PER_1000,55.92,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2012,Female,15 to 19 years,RATE_PER_1000,66.36,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2013,Female,15 to 19 years,RATE_PER_1000,64.28,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2015,Female,15 to 19 years,RATE_PER_1000,61.72,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2008,Female,15 to 19 years,RATE_PER_1000,65.78,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2010,Female,15 to 19 years,RATE_PER_1000,67.12,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2003,Female,15 to 19 years,RATE_PER_1000,70.97,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2002,Female,15 to 19 years,RATE_PER_1000,73.09,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2001,Female,15 to 19 years,RATE_PER_1000,69.12,Registration National Statistics & WPP2022,PUBLISHED
670,Saint Vincent and the Grenadines,2000,Female,15 to 19 years,RATE_PER_1000,76.07,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2000,Female,15 to 19 years,RATE_PER_1000,56.51,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2002,Female,15 to 19 years,RATE_PER_1000,52.82,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2004,Female,15 to 19 years,RATE_PER_1000,54.58,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2005,Female,15 to 19 years,RATE_PER_1000,48.84,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2008,Female,15 to 19 years,RATE_PER_1000,42.24,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2007,Female,15 to 19 years,RATE_PER_1000,49.47,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2014,Female,15 to 19 years,RATE_PER_1000,37.81,Registration National Statistics & WPP2022,PUBLISHED
662,Saint Lucia,2013,Female,15 to 19 years,RATE_PER_1000,36.34,Registration National Statistics & WPP2022,PUBLISHED
660,Anguilla,2015,Female,15 to 19 years,RATE_PER_1000,37.17,Registration National Statistics & WPP2022,PUBLISHED
660,Anguilla,2005,Female,15 to 19 years,RATE_PER_1000,43.52,Registration National Statistics & WPP2022,PUBLISHED
660,Anguilla,2006,Female,15 to 19 years,RATE_PER_1000,37.36,Registration National Statistics & WPP2022,PUBLISHED
660,Anguilla,2004,Female,15 to 19 years,RATE_PER_1000,45.16,Registration National Statistics & WPP2022,PUBLISHED
660,Anguilla,2001,Female,15 to 19 years,RATE_PER_1000,56.58,Registration National Statistics & WPP2022,PUBLISHED
660,Anguilla,2002,Female,15 to 19 years,RATE_PER_1000,53.21,Registration National Statistics & WPP2022,PUBLISHED
660,Anguilla,2000,Female,15 to 19 years,RATE_PER_1000,60.52,Registration National Statistics & WPP2022,PUBLISHED
646,Rwanda,2021,Female,15 to 19 years,RATE_PER_1000,31.31,Registration National Statistics & WPP2022,PUBLISHED
646,Rwanda,2008,Female,15 to 19 years,RATE_PER_1000,41.36,Rwanda 2010 Demographic and Health Survey,PUBLISHED
646,Rwanda,2010,Female,15 to 19 years,RATE_PER_1000,47.13,Rwanda 2013 Malaria Indicators Survey,PUBLISHED
646,Rwanda,2005,Female,15 to 19 years,RATE_PER_1000,42.52,Rwanda 2007-2008 Demographic and Health Survey (Interim),PUBLISHED
646,Rwanda,2018,Female,15 to 19 years,RATE_PER_1000,31.8,Rwanda 2019-2020 Demographic and Health Survey,PUBLISHED
646,Rwanda,2017,Female,15 to 19 years,RATE_PER_1000,35.16,Rwanda 2019-2020 Demographic and Health Survey,PUBLISHED
646,Rwanda,2016,Female,15 to 19 years,RATE_PER_1000,40.99,Rwanda 2017 Malaria Indicators Survey,PUBLISHED
646,Rwanda,2015,Female,15 to 19 years,RATE_PER_1000,40.99,Rwanda 2019-2020 Demographic and Health Survey,PUBLISHED
646,Rwanda,2011,Female,15 to 19 years,RATE_PER_1000,48.5,Rwanda 2013 Malaria Indicators Survey,PUBLISHED
646,Rwanda,2013,Female,15 to 19 years,RATE_PER_1000,44.7,Rwanda 2014-2015 Demographic and Health Survey,PUBLISHED
643,Russian Federation,2011,Female,15 to 19 years,RATE_PER_1000,27.45,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2017,Female,15 to 19 years,RATE_PER_1000,18.49,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2016,Female,15 to 19 years,RATE_PER_1000,21.49,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2018,Female,15 to 19 years,RATE_PER_1000,16.16,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2002,Female,15 to 19 years,RATE_PER_1000,27.32,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2003,Female,15 to 19 years,RATE_PER_1000,27.79,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2004,Female,15 to 19 years,RATE_PER_1000,28.13,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2001,Female,15 to 19 years,RATE_PER_1000,27.23,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2000,Female,15 to 19 years,RATE_PER_1000,27.36,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2007,Female,15 to 19 years,RATE_PER_1000,28.25,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2006,Female,15 to 19 years,RATE_PER_1000,28.05,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2009,Female,15 to 19 years,RATE_PER_1000,28.68,Estimate Human Fertility Database,PUBLISHED
643,Russian Federation,2008,Female,15 to 19 years,RATE_PER_1000,29.24,Estimate Human Fertility Database,PUBLISHED
642,Romania,2010,Female,15 to 19 years,RATE_PER_1000,39.95,Registration Eurostat,PUBLISHED
642,Romania,2001,Female,15 to 19 years,RATE_PER_1000,35.61,Registration Eurostat,PUBLISHED
642,Romania,2007,Female,15 to 19 years,RATE_PER_1000,39.37,Registration Eurostat,PUBLISHED
642,Romania,2006,Female,15 to 19 years,RATE_PER_1000,39.29,Registration Eurostat,PUBLISHED
642,Romania,2005,Female,15 to 19 years,RATE_PER_1000,37.43,Registration Eurostat,PUBLISHED
642,Romania,2018,Female,15 to 19 years,RATE_PER_1000,36.37,Registration Eurostat,PUBLISHED
642,Romania,2020,Female,15 to 19 years,RATE_PER_1000,34.98,Registration Eurostat,PUBLISHED
642,Romania,2019,Female,15 to 19 years,RATE_PER_1000,35.88,Registration Eurostat,PUBLISHED
642,Romania,2016,Female,15 to 19 years,RATE_PER_1000,37.66,Registration Eurostat,PUBLISHED
642,Romania,2017,Female,15 to 19 years,RATE_PER_1000,37.87,Registration Eurostat,PUBLISHED
642,Romania,2015,Female,15 to 19 years,RATE_PER_1000,36.32,Registration Eurostat,PUBLISHED
